UNIQUE_ID,STATE,CITY,METRO,HOLC_GRADE,HOLC_ID,REGION,ADS_TYPE,P_BLACK,P_FB,FB_GROUP,OCC_CLASS,MID_INC,MID_AGE,REPAIR,MORT_AV,MORT_FHA,BLACK_TXT,FB_TXT,OCC_TXT,INC_TXT,AGE_TXT,REPAIR_TXT,MORT_TXT,B_FLAG,FB_FLAG,INC_FLAG,AGE_FLAG,FB_ME,INC_ME,AGE_ME
NY_Buffalo_C6,NY,Buffalo,Buffalo-Niagara Falls,C,C6,NE,early37,0,70,Mixed,Low_Mid,1500,35,Fair,Fair,0,0 No,Mixed,Skiled & unskilled laborers.,"1,000-$2,000",35 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_Buffalo_C7,NY,Buffalo,Buffalo-Niagara Falls,C,C7,NE,early37,0,12,Mixed,Mid_Mix,1850,25,Fair,Fair,0,0 No,Mixed,Skilled mechanics,"1,200-$2,500",25 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_Buffalo_C8,NY,Buffalo,Buffalo-Niagara Falls,C,C8,NE,early37,0,20,Mixed,Mid_Mix,2250,10,Good,Good,0,0 No,Mixed,Business men & skilled mechs.,"1,500-$3,000",10 yrs,Good,Yes,0,0,0,0,NA,NA,NA
NY_Buffalo_D1,NY,Buffalo,Buffalo-Niagara Falls,D,D1,NE,early37,95,5,Italian,Lower,1200,50,Fair-Poor,Poor,0,Yes 95,Italian,Laborers&Porters,"900.-$1,500",50 yrs,Poor to fair,None,0,0,0,0,NA,NA,NA
NY_Buffalo_D2,NY,Buffalo,Buffalo-Niagara Falls,D,D2,NE,early37,0,100,Italian,Lower,1200,87.5,Fair-Poor,Poor,0,0 No,Italian,Laboring class,"900-$1,500",75-100 yrs,Poor to fair,None,0,0,0,0,NA,NA,NA
NY_Buffalo_D3,NY,Buffalo,Buffalo-Niagara Falls,D,D3,NE,early37,25,75,Italian,Lower,1200,87.5,Fair-Poor,Poor,0,Yes 25,Italian,Laborers,"900-1,500",75 to 100 yrs,Poor to fair,None,0,0,0,0,NA,NA,NA
NY_Buffalo_D4,NY,Buffalo,Buffalo-Niagara Falls,D,D4,NE,early37,0,75,Polish,Lower,1700,62.5,Fair-Poor,Poor,0,None 0,Polish,Laborers,"900-2,500",50 to 75 years,Poor to fair,None,0,0,0,0,NA,NA,NA
NY_Buffalo_D5,NY,Buffalo,Buffalo-Niagara Falls,D,D5,NE,early37,0,80,Polish Hungarians,Lower,1450,35,Fair-Poor,Poor,0,No 0,Polish Hungarians,Laboring class,"900.-$2,000",35 years,Fair to poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_B18,NY,Lower Westchester Co.,NYC Region,B,B18,NE,early37,0,20,Italians,Upper,6000,25,Good,Good,0,No 0,Italians,Small business men,"6,000",25 years,Good,Ample,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_B5,NY,Lower Westchester Co.,NYC Region,B,B5,NE,early37,2,5,Mixed,Other_NA,4000,20,Good,Good,0,2 Yes,Mixed,minor executives,"4,000",10 to 30 years,Good,Ample,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C10,NY,Lower Westchester Co.,NYC Region,C,C10,NE,early37,0,10,Italians,Low_Mid,1500,15,Fair,Fair,0,0 No,Italians,Clerks & daily workers,"1,500",15 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C11,NY,Lower Westchester Co.,NYC Region,C,C11,NE,early37,0,7,Italians,Mid_Mix,2000,15,Good,Fair,0,No 0,Italians,Clerks,"2,000",15 years,Good,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C13,NY,Lower Westchester Co.,NYC Region,C,C13,NE,early37,0,25,Italians,Upper,1500,10,Fair,Fair,0,0 No,Italians,White collar,"1,500",10 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C14,NY,Lower Westchester Co.,NYC Region,C,C14,NE,early37,0,60,Mixed,Lower,1200,30,Poor,Fair,0,No 0,Mixed,Laborers & mechanics,"1,200",30 years,Poor,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C15,NY,Lower Westchester Co.,NYC Region,C,C15,NE,early37,0,20,Italians,Mid_Mix,1200,25,Fair,Fair,0,No 0,Italians,White collar & mechanics,"1,200",10-40 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C17,NY,Lower Westchester Co.,NYC Region,C,C17,NE,early37,5,40,Mixed,Lower,1200,20,Fair,Fair,0,5 Yes (confined),Mixed,Mechs & daily workers,"1,200",20 years,fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C18,NY,Lower Westchester Co.,NYC Region,C,C18,NE,early37,0,20,Mixed,Mid_Mix,1500,30,Fair,Fair,0,0 No,Mixed,Clerks,"1,500",30 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C19,NY,Lower Westchester Co.,NYC Region,C,C19,NE,early37,0,20,Mixed,Upper,1800,25,Good,Fair,0,0 No,Mixed,White collar,"1,800",25 years,Good,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C20,NY,Lower Westchester Co.,NYC Region,C,C20,NE,early37,0,20,Mixed,Mid_Mix,1500,35,Fair,Fair,0,No 0,Mixed,Clerks,"1,500",35 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C21,NY,Lower Westchester Co.,NYC Region,C,C21,NE,early37,0,40,Mixed,Lower,1200,20,Fair,Fair,0,0 No,Mixed,Mechs & daily workers,"1,200",20 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C22,NY,Lower Westchester Co.,NYC Region,C,C22,NE,early37,5,40,Mixed,Lower,1200,25,Fair,Fair,0,5 Yes (Scattered),Mixed,Mechanics & laborers,"1,200",25 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C23,NY,Lower Westchester Co.,NYC Region,C,C23,NE,early37,0,20,Mixed,Low_Mid,1200,25,Fair,Fair,0,No 0,Mixed,Clerks & daily workers,"1,200",25 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C24,NY,Lower Westchester Co.,NYC Region,C,C24,NE,early37,2,30,Italians,Mid_Mix,1500,15,Fair,Fair,0,Yes (Confined) 2,Italians,Skilled labor and office workers,"1,500",15 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C25,NY,Lower Westchester Co.,NYC Region,C,C25,NE,early37,0,2.8058563232421876,A  Mixed foreign,Up_Mid,1750,15,Fair,Fair,0,NA,A few Mixed foreign,Shopkeepers and White collar,"1,750",15 years,Fair,Limited,0,1,0,0,NA,NA,NA
NY_LowerWestchesterCo_C26,NY,Lower Westchester Co.,NYC Region,C,C26,NE,early37,5,25,Mixed,Lower,1200,30,Fair,Fair,0,Yes (Scattered) 5,Mixed,Laboring class,"1,200",30 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C27,NY,Lower Westchester Co.,NYC Region,C,C27,NE,early37,2,50,Italians,Low_Mid,1200,20,Fair,Fair,0,Yes (Scattered) 2,Italians,Semi-skilled and laboring class,"1,200",20 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C3,NY,Lower Westchester Co.,NYC Region,C,C3,NE,early37,5,10,Mixed,Mid_Mix,3000,10,Good,Fair,0,5 Yes (Scattered),Mixed,Small merchants & clerks,"3,000",10 years,Good,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C4,NY,Lower Westchester Co.,NYC Region,C,C4,NE,early37,0,10,Italians,Mid_Mix,3000,10,Good,Fair,0,0 No,Italians,Small merchants & clerks,"3,000",10 years,Good,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C5,NY,Lower Westchester Co.,NYC Region,C,C5,NE,early37,0,5,Italians,Upper,4000,12,Good,Fair,0,No 0,Italians,Minor executives and small business men,"4,000",12 years,Good,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C6,NY,Lower Westchester Co.,NYC Region,C,C6,NE,early37,2,60,Italians,Lower,1000,25,Poor,Poor,0,2 Yes (Scattered),Italians,Laborers,"1,000",25 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C7,NY,Lower Westchester Co.,NYC Region,C,C7,NE,early37,5,20,Mixed,Low_Mid,2500,25,Fair,Fair,0,Yes (Scattered) 5,Mixed,"Factory workers Dep't heads, clerks and factory workers.","2,500",25 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_C9,NY,Lower Westchester Co.,NYC Region,C,C9,NE,early37,0,2,Italians,Mid_Mix,2500,12,Good,Fair,0,0 No,Italians,Dep't heads & clerks,"2,500",12 years,Excellent,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D1,NY,Lower Westchester Co.,NYC Region,D,D1,NE,early37,1,60,Mixed,Lower,750,25,Poor,Poor,0,1 Yes,Mixed,Laborers,750,25 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D10,NY,Lower Westchester Co.,NYC Region,D,D10,NE,early37,50,50,Italians,Lower,1000,30,Poor,Poor,0,50 Yes,Italians,Laborers,"1,000",30 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D11,NY,Lower Westchester Co.,NYC Region,D,D11,NE,early37,50,50,Italians,Lower,1000,15,Poor,Poor,0,50 Yes,Italians,Laborers & domestics,"1,000",15 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D12,NY,Lower Westchester Co.,NYC Region,D,D12,NE,early37,90,10,Italians,Lower,1000,35,Poor,Poor,0,Yes 90,Italians,Laborers & domestics,"1,000",35 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D13,NY,Lower Westchester Co.,NYC Region,D,D13,NE,early37,30,70,Italians,Lower,1000,30,Poor,Poor,0,30 Yes,Italians,Laboring class,"1,000",30 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D14,NY,Lower Westchester Co.,NYC Region,D,D14,NE,early37,50,50,Italians,Lower,1000,15,Poor,Poor,0,50 Yes,Italians,Laborers & domestics,"1,000",15 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D2,NY,Lower Westchester Co.,NYC Region,D,D2,NE,early37,40,40,Italians,Lower,1000,12,Fair,Fair,0,Yes 40,Italians,Daily workers & laborers,"1,000",12 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D3,NY,Lower Westchester Co.,NYC Region,D,D3,NE,early37,2,80,Mixed,Lower,1500,30,Poor,Poor,0,Yes 2,Mixed,Mill hands,"1,500",30 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D4,NY,Lower Westchester Co.,NYC Region,D,D4,NE,early37,0,90,Italians,Lower,750,20,Poor,Poor,0,0 No,Italians,Laborers,750,20 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D5,NY,Lower Westchester Co.,NYC Region,D,D5,NE,early37,20,30,Mixed Mixed,Lower,1500,30,Poor,Poor,0,Yes 20,Mixed Mixed,Factory workers,"1,500",30 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D6,NY,Lower Westchester Co.,NYC Region,D,D6,NE,early37,0,50,Mixed,Lower,1500,30,Poor,Poor,0,No 0,Mixed,Factory & daily workers,"1,500",30 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D7,NY,Lower Westchester Co.,NYC Region,D,D7,NE,early37,5,50,Mixed,Lower,750,40,Poor,Poor,0,5 Yes,Mixed,Laborers & daily workers,750,40 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D8,NY,Lower Westchester Co.,NYC Region,D,D8,NE,early37,50,50,Italians,Lower,1000,25,Poor,Poor,0,Yes 50,Italians,Laborers,"1,000",25 years,Poor,None,0,0,0,0,NA,NA,NA
NY_LowerWestchesterCo_D9,NY,Lower Westchester Co.,NYC Region,D,D9,NE,early37,60,40,Mixed,Lower,950,35,Poor,Poor,0,Yes 60,Mixed,Laborers,950,35 years,Poor,None,0,0,0,0,NA,NA,NA
NY_NiagaraFalls_B2,NY,Niagara Falls,Buffalo-Niagara Falls,B,B2,NE,early37,0,10,Mixed,Up_Mid,1875,32.5,Good,Good,0,0 No No 0,Mixed None,Exec. & professional Merchants & white collar,"5,000 & up 1,500 & up",25 to 40 years,Good,Ample,0,0,0,0,NA,NA,NA
NY_NiagaraFalls_C1,NY,Niagara Falls,Buffalo-Niagara Falls,C,C1,NE,early37,0,40,Mixed,Lower,1500,25,Fair,Fair,0,No 0,Mixed,Railroad laborers,"1,500",25 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_NiagaraFalls_C3,NY,Niagara Falls,Buffalo-Niagara Falls,C,C3,NE,early37,0,30,PolesItalians,Lower,1875,30,Fair,Fair,0,0 No,Poles and Italians,Factory workers,"1,500 & up",30 years,Fair,Limited,0,0,0,0,NA,NA,NA
NY_NiagaraFalls_C4,NY,Niagara Falls,Buffalo-Niagara Falls,C,C4,NE,early37,0,5,Poles Italians,Lower,1500,26.25,Fair,Fair,0,0 No,Poles Italians,Laboring class,"1,200 & up",Up to 35 years,Only fair,Limited,0,0,0,0,NA,NA,NA
NY_NiagaraFalls_D1,NY,Niagara Falls,Buffalo-Niagara Falls,D,D1,NE,early37,5,35,Poles Italians,Lower,1250,37.5,Poor,Poor,0,5 Yes (Scattered),Poles Italians,Factory & R.R. workers,"1,000 & up",Up to 50 years,Poor,None,0,0,0,0,NA,NA,NA
NY_NiagaraFalls_D2,NY,Niagara Falls,Buffalo-Niagara Falls,D,D2,NE,early37,10,75,Mixed,Lower,1250,50,Poor,Poor,0,10 Yes,Mixed,Factory labor,"1,000 & up",Up tp 50 years,Poor,None,0,0,0,0,NA,NA,NA
OH_Dayton_B7,OH,Dayton,Dayton,B,B7,MW,early37,0,20,Italian Jewish,Low_Mid,2200,30,Fair,Fair,0,No,Italian Jewish,Clerks - Mechanics,"2,200",30 years,Fair,Limited,0,0,0,0,NA,NA,NA
OH_Dayton_C11,OH,Dayton,Dayton,C,C11,MW,early37,0,80,Russian Jewish German Polish,Upper,2400,25,Fair,Good,0,No,Russian Jewish German Polish,Business men-Jr. Executives,"2,400",25 years,Fair,Ample,0,0,0,0,NA,NA,NA
OH_Dayton_C5,OH,Dayton,Dayton,C,C5,MW,early37,0,1,age Better class,Low_Mid,1500,40,Fair,Fair,0,None,Small percentage Better class,Better class laborer-Clerks,"1,500",40 years,Fair,Limited,0,1,0,0,NA,NA,NA
OH_Dayton_C6,OH,Dayton,Dayton,C,C6,MW,early37,0,30,Italian,Lower,1200,40,Fair,Fair,0,No,Italian,Laborers mostly,"1,200",40 years,Fair,Limited,0,0,0,0,NA,NA,NA
OH_Dayton_C9,OH,Dayton,Dayton,C,C9,MW,early37,0,80,Polish Hungarian,Lower,1500,20,Good,Fair,0,No,Polish Hungarian,Laborers-Mechanics,"1,500",20 years,Good,Limited,0,0,0,0,NA,NA,NA
OH_Dayton_D10,OH,Dayton,Dayton,D,D10,MW,early37,10,40.4390597013728,Hungarian Slavs Polish Russian,Lower,900,40,Poor,Poor,0,10 Yes,Hungarian Slavs Polish Russian,Laborers,900,40 years,Poor,None,0,1,0,0,4.167988747145138,NA,NA
OH_Dayton_D12,OH,Dayton,Dayton,D,D12,MW,early37,0,20,Greeks,Low_Mid,1200,50,Fair,Fair,0,None,Greeks,Clerks - laborers,1200,50 years,Fair,Limited,0,0,0,0,NA,NA,NA
OH_Dayton_D13,OH,Dayton,Dayton,D,D13,MW,early37,10,20,Italian Hungarian,Low_Mid,900,50,Fair,Poor,0,10 Yes,Italian Hungarian,Clerks-laborers,900,50 years,Fair,None,0,0,0,0,NA,NA,NA
OH_Dayton_D4,OH,Dayton,Dayton,D,D4,MW,early37,80,26,Hungarian Polish,Lower,700,30,Poor,Poor,0,Yes 80,Hungarian Polish,Laborer,700,30 years,Poor,None,0,0,0,0,NA,NA,NA
OH_Dayton_D5,OH,Dayton,Dayton,D,D5,MW,early37,0,20,Hungarian Polish,Lower,900,18,Poor,Poor,0,None,Hungarian Polish,Laborers,900,18 yrs,Poor,none,0,0,0,0,NA,NA,NA
OH_Dayton_D6,OH,Dayton,Dayton,D,D6,MW,early37,30,20,Polish Hungarian,Lower,700,18,Poor,Poor,0,30% yes 30,Polish Hungarian,Lowest type laborer,700,18 yrs.,Poor,None,0,0,0,0,NA,NA,NA
OH_Dayton_D7,OH,Dayton,Dayton,D,D7,MW,early37,10,90,Polish Hungarian,Lower,1200,40,Fair,Fair,0,10 Yes,Polish Hungarian,Laborers,1200,40 yrs.,Fair,Limited,0,0,0,0,NA,NA,NA
OH_Dayton_D9,OH,Dayton,Dayton,D,D9,MW,early37,15,15,Slavs,Low_Mid,1500,40,Fair,Fair,0,Yes 15,Slavs,Clerks - Laborers,1500,40 years,fair,Limited,0,0,0,0,NA,NA,NA
OH_Lorain_C2,OH,Lorain,Lorain,C,C2,MW,early37,0.5,10,Mixture Mixture,Lower,1750,35,Fair,Fair,0,1/2 of 1 Yes Yes  1\/2 of 1,Mixture Mixture,Laboring Laboring,1000 to 2500 1000 - 2500,35 years 35 years,fair Fair,limited limited,0,0,0,0,NA,NA,NA
OH_Lorain_C6,OH,Lorain,Lorain,C,C6,MW,early37,0.5,5,Italians Italians,Lower,1850,20,Fair,Fair,0,1/2 of 1 Yes 1\/2 of 1  Yes,Italians Italians,Mostly laboring Mostly laboring,1200 to 2500 1200 - 2500,20 years 20 years,fair  Fair,somewhat limited somewhat limited,0,0,0,0,NA,NA,NA
OH_Lorain_C7,OH,Lorain,Lorain,C,C7,MW,early37,1,25,mixture Mixture,Lower,1850,25,Fair-Good,Fair,0,Yes 1 1 Yes,mixture Mixture,Laboring Laboring,1200 to 2500  1200 - 2500,25 25 years,Fair to good fair to good,somewhat limited somewhat limited,0,0,0,0,NA,NA,NA
OH_Lorain_C8,OH,Lorain,Lorain,C,C8,MW,early37,0.5,15,Mixed mixed,Mid_Mix,2500,17,Good,Fair,0,1/2 of 1 1\/2 of 1 Yes Yes,Mixed mixed,Skilled mechanics Skilled mechanics,2000 to 3000 2000 - 3000,17 years 17,Good Good,somewhat limited somewhat limited,0,0,0,0,NA,NA,NA
OH_Lorain_C9,OH,Lorain,Lorain,C,C9,MW,early37,0,20,Mixed mixed,Lower,2000,30,Fair-Good,Fair,0,No No,Mixed mixed,Laboring class Laboring class,1500 to 2500 1500 - 2500,30 30,Fair to good fair to good,somewhat limited somewhat limited,0,0,0,0,NA,NA,NA
OH_Lorain_D1,OH,Lorain,Lorain,D,D1,MW,early37,0,3.5,NA,Lower,1600,35,Fair,Fair,0,No -  No,Very few very few,factory workers  Factory workers,1200-2000 1200 - 2000,35 years 35,fair Fair,limited limited,0,1,0,0,NA,NA,NA
OH_Lorain_D2,OH,Lorain,Lorain,D,D2,MW,early37,0,5.411666666666667,NA,Mid_Mix,1500,25,Good,Fair,0,No No,Few few,White collared & laboring White collared & laboring,1000 - 2000 1000 to 2000,25  25 years,Good good,somewhat limited somewhat limited,0,1,0,0,NA,NA,NA
OH_Lorain_D5,OH,Lorain,Lorain,D,D5,MW,early37,1,25,Hungarian Hungarian,Lower,1600,30,Fair,Fair,0,Yes Yes 1 1,Hungarian Hungarian,factory workers Factory workers,1200 - 2000 1200-2000,30  30 years,Fair fair,limited limited,0,0,0,0,NA,NA,NA
OH_Lorain_D6,OH,Lorain,Lorain,D,D6,MW,early37,0,75,mixed,Lower,1750,20,Other_NA,Fair,0,No,mixed,Laboring,1000 to 2500,20,NA,somewhat limited,0,0,0,0,NA,NA,NA
OH_Warren_B3,OH,Warren,Warren,B,B3,MW,early37,0,5,Mixed,Up_Mid,2000,16,Good,Good,0,No,Mixed,Some mill employees; Clerical - professional,2000,16,Good,Ample,0,0,0,0,NA,NA,NA
OH_Warren_C1,OH,Warren,Warren,C,C1,MW,early37,0,15,Mixed,Other_NA,1500,25,Fair,Good,0,No,Mixed,Industrial wage group,1500,25,Fair,Ample,0,0,0,0,NA,NA,NA
OH_Warren_C2,OH,Warren,Warren,C,C2,MW,early37,2.5,40,Mixed,Lower,1800,40,Fair,Fair,0,Few on South Street 5 Fam.,Mixed,Mill workers,1800,40,Fair,Limited,0,0,0,0,NA,NA,NA
OH_Warren_C3,OH,Warren,Warren,C,C3,MW,early37,0,5,Scattering Hungarian,Lower,1000,15,Fair,Good,0,No,Scattering Hungarian,Workers,1000,15,Fair,Ample,0,0,0,0,NA,NA,NA
OH_Warren_C4,OH,Warren,Warren,C,C4,MW,early37,2,20,GreekHungarian,Mid_Mix,1500,20,Fair,Good,0,2 Yes,Greek and Hungarian,"Clerks, business, factory workers",1500,20,Fair,Ample,0,0,0,0,NA,NA,NA
OH_Warren_C5,OH,Warren,Warren,C,C5,MW,early37,10,30,Polish Italiand Hungarian,Mid_Mix,1200,18.5,Fair,Fair,0,Yes 10,Polish Italian and Hungarian,"Factory workers, merchants and business men",1200,West of Austin 12 yrs.; No. Central Sec 25 yrs.; S.E. Section 25 yrs.,Fair,Limited,0,0,0,0,NA,NA,NA
OH_Warren_C6,OH,Warren,Warren,C,C6,MW,early37,5,75,Various,Lower,950,25,Fair,Fair,0,Yes 5,Various,Laborers - factory workers,950,25 years,Fair,Limited,0,0,0,0,NA,NA,NA
OH_Warren_C7,OH,Warren,Warren,C,C7,MW,early37,0,60,NA,Lower,1500,18,Fair,Fair,0,No,Yes,Factory workers & wage earners,1500,18,Fair,Limit,0,0,0,0,NA,NA,NA
OH_Warren_C8,OH,Warren,Warren,C,C8,MW,early37,5,85,Mixed,Lower,1500,25,Good,Fair,0,Yes 5,Mixed,Mill workers,1500,25,Good,Limited,0,0,0,0,NA,NA,NA
OH_Warren_D1,OH,Warren,Warren,D,D1,MW,early37,90,10,Mixed,Lower,850,50,Poor,Poor,0,90 Yes,Mixed,Laborers,850,50,Poor,none,0,0,0,0,NA,NA,NA
OH_Warren_D2,OH,Warren,Warren,D,D2,MW,early37,90,10,General,Other_NA,700,20,Poor,Poor,0,Yes 90,General,NA,700,20,Poor,No,0,0,0,0,NA,NA,NA
OH_Warren_D3,OH,Warren,Warren,D,D3,MW,early37,20,65,Mixed,Lower,850,20,Fair,Fair,0,Yes 20,Mixed,Factory workers,850,20,Fair,Limited,0,0,0,0,NA,NA,NA
OH_Warren_D4,OH,Warren,Warren,D,D4,MW,early37,30,70,NA,Lower,800,25,Fair,Fair,0,30 Yes,Yes,Low grade factory workers,800,25 years,Some good - a few terrible,Limited,0,0,0,0,NA,NA,NA
PA_Altoona_C1,PA,Altoona,Altoona,C,C1,MW,early37,0,10,Mixture,Lower,1700,20,Fair,Good,1,No,Mixture,RR trainmen & shopmen,900-2500,10-30 years,Fair,yes FHA,0,0,0,0,NA,NA,NA
PA_Altoona_C3,PA,Altoona,Altoona,C,C3,MW,early37,0,10,Mixture,Lower,1750,17.5,Fair-Good,Good,1,No,Mixture,"R.R.Trainmen, Shopmen and Textile workers",1000-2500,10-25 years,Fair to good,Yes FHA,0,0,0,0,NA,NA,NA
PA_Altoona_C6,PA,Altoona,Altoona,C,C6,MW,early37,2,20,Mixture,Mid_Mix,4500,30,Fair,Poor,0,2 Yes,Mixture,"Mixture of all types Polish, Slave",1000-8000,10-50 yrs.,Poor to Good,None,0,0,0,0,NA,NA,NA
PA_Altoona_C8,PA,Altoona,Altoona,C,C8,MW,early37,0,10,Mixture,Lower,2000,35,Fair-Poor,Poor,0,No,Mixture,RR trainmen & shopmen,1000-3000,10-60 yrs.,Poor to fair,None,0,0,0,0,NA,NA,NA
PA_Altoona_C9,PA,Altoona,Altoona,C,C9,MW,early37,0,10,Mixture,Lower,1500,20,Fair,Poor,0,no,Mixture,RR shopmen,1000-2000,10-30 yrs.,Fair,None,0,0,0,0,NA,NA,NA
PA_Altoona_D1,PA,Altoona,Altoona,D,D1,MW,early37,0,10,Mixture,Lower,1250,35,Poor,Poor,0,No,Mixture,labor-common,700-1800,35 yrs.,Poor,None,0,0,0,0,NA,NA,NA
PA_Altoona_D2,PA,Altoona,Altoona,D,D2,MW,early37,8,30,Mixture,Lower,900,30,Poor,Poor,0,Yes 8,Mixture,"Labor, common, Brick workers",600-1200,10-50 yrs.,Poor,None,0,0,0,0,NA,NA,NA
PA_Altoona_D3,PA,Altoona,Altoona,D,D3,MW,early37,10,40,Mixture,Lower,750,40,Poor,Poor,0,10 yes,Mixture,Labor-relief,300-1200,20-60 years,Poor,None,0,0,0,0,NA,NA,NA
PA_Altoona_D5,PA,Altoona,Altoona,D,D5,MW,early37,2,10,Mixture,Lower,1200,25,Fair-Poor,Poor,0,Yes 2,Mixture,Labor common.,600-1800,15-35 yrs.,Poor a few in fair condition,None,0,0,0,0,NA,NA,NA
PA_Erie_B6,PA,Erie,Erie,B,B6,MW,early37,0,5,Italian,Up_Mid,3000,29,Fair,Fair,0,No,Italian,Skilled labor - White-collar class,1000-5000,8 to 50 years,Fair,50%,0,0,0,0,NA,NA,NA
PA_Erie_C10,PA,Erie,Erie,C,C10,MW,early37,0,30,Polish,Low_Mid,1900,35,Fair,Fair,0,Nominal,Polish,Labor- clerks,800-3000,10 to 60 years,Fair,Limited,0,0,0,0,NA,NA,NA
PA_Erie_C11,PA,Erie,Erie,C,C11,MW,early37,0,70,Polish,Lower,1050,25,Fair-Poor,Fair,0,No,Polish,Labor,600 to 1500,10 to 40 years,Poor to fair,Limited,0,0,0,0,NA,NA,NA
PA_Erie_C12,PA,Erie,Erie,C,C12,MW,early37,0,40,Mixture,Mid_Mix,2000,30,Fair,Fair,0,No,Mixture,Laborers- skilled mechanics,1000-3000,10 to 50 years,Fair,Somewhat limited,0,0,0,0,NA,NA,NA
PA_Erie_C13,PA,Erie,Erie,C,C13,MW,early37,0,50,Mixture,Lower,1400,30,Fair-Poor,Fair,0,No,Mixture,Labor,$800-2000,10 to 50 years,Fair to poor,Limited,0,0,0,0,NA,NA,NA
PA_Erie_C16,PA,Erie,Erie,C,C16,MW,early37,0,5,Mixture,Lower,1950,30,Fair-Poor,Fair,0,No,Mixture,Laborers- mechanics,900-3000,10 to 50 years,Fair to poor,Limited,0,0,0,0,NA,NA,NA
PA_Erie_C6,PA,Erie,Erie,C,C6,MW,early37,0,10,Mixture,Mid_Mix,1750,52.5,Fair-Poor,Fair,0,No,Mixture,Clerks - skilled labor,1000-2500,35 to 70 years,Fair to poor,Limited,0,0,0,0,NA,NA,NA
PA_Erie_C9,PA,Erie,Erie,C,C9,MW,early37,2,10,Mixture,Low_Mid,1750,30,Fair-Poor,Fair,0,Yes 2%,Mixture,Labor-clerks,$1000-2500,10 to 50 years,Poor to fair,Limited,0,0,0,0,NA,NA,NA
PA_Erie_D2,PA,Erie,Erie,D,D2,MW,early37,10,10,Mixture,Lower,1550,45,Fair-Poor,Fair,0,Yes 10%,Mixture,Labor,600 to 2500,10 to 80 years,Poor to fair,Limited,0,0,0,0,NA,NA,NA
PA_Erie_D3,PA,Erie,Erie,D,D3,MW,early37,1,60,Italian,Lower,1550,32.5,Fair-Poor,Fair,0,Yes 1%,Italian,Labor,600-2500,15 to 50 years,Poor to fair,Limited,0,0,0,0,NA,NA,NA
PA_Erie_D4,PA,Erie,Erie,D,D4,MW,early37,5,60,PolishRussian,Lower,1400,45,Fair-Poor,Fair,0,5% Yes,Polish and Russian,Labor,800-2000,10 to 80 years,Poor- some fair,Limited,0,0,0,0,NA,NA,NA
